200215 134232.507|CONFIG|Thread-4|setFileHandlers|Now logging to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/logs directory.
200215 135749.860|INFO|Thread-9|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135749.862|INFO|Thread-9|dumpPacket|    To: JUDGE1 @ site 1
200215 135749.862|INFO|Thread-9|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account judge1
200215 135749.863|INFO|Thread-9|info|handlePacket end Packet[UPDATE_SETTING] #12 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 135749.863|INFO|Thread-9|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #12 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 135756.319|INFO|Thread-10|info| receiveObject(S) start got Packet[UPDATE_SETTING] #13 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 135756.320|INFO|Thread-10|dumpPacket|Packet UPDATE_SETTING (Seq #13, o#3 ) recieveObject
200215 135756.320|INFO|Thread-10|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135756.320|INFO|Thread-10|dumpPacket|    To: JUDGE2 @ site 1
200215 135756.320|INFO|Thread-10|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account judge2
200215 135756.320|INFO|Thread-10|info|handlePacket start Packet[UPDATE_SETTING] #13 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 135756.321|INFO|Thread-10|dumpPacket|Packet UPDATE_SETTING (Seq #13, o#3 ) handlePacket
200215 135756.321|INFO|Thread-10|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135756.322|INFO|Thread-10|dumpPacket|    To: JUDGE2 @ site 1
200215 135756.322|INFO|Thread-10|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account judge2
200215 135756.323|INFO|Thread-10|info|handlePacket end Packet[UPDATE_SETTING] #13 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 135756.323|INFO|Thread-10|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #13 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 135803.715|INFO|Thread-11|info| receiveObject(S) start got Packet[UPDATE_SETTING] #15 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 135803.716|INFO|Thread-11|dumpPacket|Packet UPDATE_SETTING (Seq #15, o#4 ) recieveObject
200215 135803.716|INFO|Thread-11|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135803.726|INFO|Thread-11|dumpPacket|    To: JUDGE3 @ site 1
200215 135803.726|INFO|Thread-11|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account judge3
200215 135803.726|INFO|Thread-11|info|handlePacket start Packet[UPDATE_SETTING] #15 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 135803.727|INFO|Thread-11|dumpPacket|Packet UPDATE_SETTING (Seq #15, o#4 ) handlePacket
200215 135803.727|INFO|Thread-11|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135803.727|INFO|Thread-11|dumpPacket|    To: JUDGE3 @ site 1
200215 135803.727|INFO|Thread-11|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account judge3
200215 135803.728|INFO|Thread-11|info|handlePacket end Packet[UPDATE_SETTING] #15 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 135803.728|INFO|Thread-11|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #15 SERVER0 @ site 1 -> JUDGE3 @ site 1
200215 135813.186|INFO|Thread-12|info| receiveObject(S) start got Packet[UPDATE_SETTING] #17 SERVER0 @ site 1 -> JUDGE4 @ site 1
200215 135813.187|INFO|Thread-12|dumpPacket|Packet UPDATE_SETTING (Seq #17, o#5 ) recieveObject
200215 135813.187|INFO|Thread-12|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135813.187|INFO|Thread-12|dumpPacket|    To: JUDGE4 @ site 1
200215 135813.187|INFO|Thread-12|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account judge4
200215 135813.188|INFO|Thread-12|info|handlePacket start Packet[UPDATE_SETTING] #17 SERVER0 @ site 1 -> JUDGE4 @ site 1
200215 135813.190|INFO|Thread-12|dumpPacket|Packet UPDATE_SETTING (Seq #17, o#5 ) handlePacket
200215 135813.190|INFO|Thread-12|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135813.190|INFO|Thread-12|dumpPacket|    To: JUDGE4 @ site 1
200215 135813.191|INFO|Thread-12|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account judge4
200215 135813.191|INFO|Thread-12|info|handlePacket end Packet[UPDATE_SETTING] #17 SERVER0 @ site 1 -> JUDGE4 @ site 1
200215 135813.191|INFO|Thread-12|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #17 SERVER0 @ site 1 -> JUDGE4 @ site 1
200215 135819.353|INFO|Thread-13|info| receiveObject(S) start got Packet[UPDATE_SETTING] #19 SERVER0 @ site 1 -> JUDGE5 @ site 1
200215 135819.353|INFO|Thread-13|dumpPacket|Packet UPDATE_SETTING (Seq #19, o#6 ) recieveObject
200215 135819.354|INFO|Thread-13|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135819.354|INFO|Thread-13|dumpPacket|    To: JUDGE5 @ site 1
200215 135819.354|INFO|Thread-13|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account judge5
200215 135819.354|INFO|Thread-13|info|handlePacket start Packet[UPDATE_SETTING] #19 SERVER0 @ site 1 -> JUDGE5 @ site 1
200215 135819.360|INFO|Thread-13|dumpPacket|Packet UPDATE_SETTING (Seq #19, o#6 ) handlePacket
200215 135819.360|INFO|Thread-13|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135819.360|INFO|Thread-13|dumpPacket|    To: JUDGE5 @ site 1
200215 135819.360|INFO|Thread-13|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account judge5
200215 135819.361|INFO|Thread-13|info|handlePacket end Packet[UPDATE_SETTING] #19 SERVER0 @ site 1 -> JUDGE5 @ site 1
200215 135819.361|INFO|Thread-13|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #19 SERVER0 @ site 1 -> JUDGE5 @ site 1
200215 135826.414|INFO|Thread-14|info| receiveObject(S) start got Packet[UPDATE_SETTING] #21 SERVER0 @ site 1 -> ADMINISTRATOR1 @ site 1
200215 135826.414|INFO|Thread-14|dumpPacket|Packet UPDATE_SETTING (Seq #21, o#7 ) recieveObject
200215 135826.415|INFO|Thread-14|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135826.415|INFO|Thread-14|dumpPacket|    To: ADMINISTRATOR1 @ site 1
200215 135826.415|INFO|Thread-14|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account administrator1
200215 135826.416|INFO|Thread-14|info|handlePacket start Packet[UPDATE_SETTING] #21 SERVER0 @ site 1 -> ADMINISTRATOR1 @ site 1
200215 135826.416|INFO|Thread-14|dumpPacket|Packet UPDATE_SETTING (Seq #21, o#7 ) handlePacket
200215 135826.416|INFO|Thread-14|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135826.416|INFO|Thread-14|dumpPacket|    To: ADMINISTRATOR1 @ site 1
200215 135826.417|INFO|Thread-14|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account administrator1
200215 135826.419|INFO|Thread-14|info|handlePacket end Packet[UPDATE_SETTING] #21 SERVER0 @ site 1 -> ADMINISTRATOR1 @ site 1
200215 135826.421|INFO|Thread-14|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #21 SERVER0 @ site 1 -> ADMINISTRATOR1 @ site 1
200215 135832.542|INFO|Thread-15|info| receiveObject(S) start got Packet[UPDATE_SETTING] #22 SERVER0 @ site 1 -> SCOREBOARD1 @ site 1
200215 135832.543|INFO|Thread-15|dumpPacket|Packet UPDATE_SETTING (Seq #22, o#8 ) recieveObject
200215 135832.543|INFO|Thread-15|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135832.543|INFO|Thread-15|dumpPacket|    To: SCOREBOARD1 @ site 1
200215 135832.543|INFO|Thread-15|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account scoreboard1
200215 135832.543|INFO|Thread-15|info|handlePacket start Packet[UPDATE_SETTING] #22 SERVER0 @ site 1 -> SCOREBOARD1 @ site 1
200215 135832.543|INFO|Thread-15|dumpPacket|Packet UPDATE_SETTING (Seq #22, o#8 ) handlePacket
200215 135832.544|INFO|Thread-15|dumpPacket|  From: SERVER0 @ site 1, oADMINISTRATOR1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 135832.544|INFO|Thread-15|dumpPacket|    To: SCOREBOARD1 @ site 1
200215 135832.544|INFO|Thread-15|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account scoreboard1
200215 135832.544|INFO|Thread-15|info|handlePacket end Packet[UPDATE_SETTING] #22 SERVER0 @ site 1 -> SCOREBOARD1 @ site 1
200215 135832.544|INFO|Thread-15|info| receiveObject(S) end   got Packet[UPDATE_SETTING] #22 SERVER0 @ site 1 -> SCOREBOARD1 @ site 1
200215 141648.094|INFO|Thread-16|info| receiveObject(S) start got Packet[LOGIN] #26 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 141648.124|INFO|Thread-16|dumpPacket|Packet LOGIN (Seq #26, o#26 ) recieveObject
200215 141648.124|INFO|Thread-16|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 141648.124|INFO|Thread-16|dumpPacket|    To: SERVER0 @ site 0
200215 141648.141|INFO|Thread-16|dumpPacket|   key: CLIENT_SETTINGS is: edu.csus.ecs.pc2.core.model.ClientSettings edu.csus.ecs.pc2.core.model.ClientSettings@41d80cd
200215 141648.142|INFO|Thread-16|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/192.168.1.2,port=52442,localport=50002]--6388874600574485635
200215 141648.142|INFO|Thread-16|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM11 @ site 1
200215 141648.144|INFO|Thread-16|info|handlePacket start Packet[LOGIN] #26 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 141648.144|INFO|Thread-16|dumpPacket|Packet LOGIN (Seq #26, o#26 ) handlePacket
200215 141648.144|INFO|Thread-16|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 141648.145|INFO|Thread-16|dumpPacket|    To: SERVER0 @ site 0
200215 141648.145|INFO|Thread-16|dumpPacket|   key: CLIENT_SETTINGS is: edu.csus.ecs.pc2.core.model.ClientSettings edu.csus.ecs.pc2.core.model.ClientSettings@41d80cd
200215 141648.145|INFO|Thread-16|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/192.168.1.2,port=52442,localport=50002]--6388874600574485635
200215 141648.146|INFO|Thread-16|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM11 @ site 1
200215 141648.154|INFO|Thread-16|info|handlePacket end Packet[LOGIN] #26 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 141648.160|INFO|Thread-16|info| receiveObject(S) end   got Packet[LOGIN] #26 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 141727.218|INFO|Thread-17|info| receiveObject(S) start got Packet[LOGIN] #28 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 141727.219|INFO|Thread-17|dumpPacket|Packet LOGIN (Seq #28, o#28 ) recieveObject
200215 141727.219|INFO|Thread-17|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 141727.220|INFO|Thread-17|dumpPacket|    To: SERVER0 @ site 0
200215 141727.220|INFO|Thread-17|dumpPacket|   key: CLIENT_SETTINGS is: edu.csus.ecs.pc2.core.model.ClientSettings edu.csus.ecs.pc2.core.model.ClientSettings@622d50f1
200215 141727.221|INFO|Thread-17|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/192.168.1.17,port=50398,localport=50002]--4474628347764011208
200215 141727.221|INFO|Thread-17|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM7 @ site 1
200215 141727.221|INFO|Thread-17|info|handlePacket start Packet[LOGIN] #28 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 141727.221|INFO|Thread-17|dumpPacket|Packet LOGIN (Seq #28, o#28 ) handlePacket
200215 141727.222|INFO|Thread-17|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 141727.222|INFO|Thread-17|dumpPacket|    To: SERVER0 @ site 0
200215 141727.222|INFO|Thread-17|dumpPacket|   key: CLIENT_SETTINGS is: edu.csus.ecs.pc2.core.model.ClientSettings edu.csus.ecs.pc2.core.model.ClientSettings@622d50f1
200215 141727.232|INFO|Thread-17|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/192.168.1.17,port=50398,localport=50002]--4474628347764011208
200215 141727.233|INFO|Thread-17|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM7 @ site 1
200215 141727.235|INFO|Thread-17|info|handlePacket end Packet[LOGIN] #28 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 141727.236|INFO|Thread-17|info| receiveObject(S) end   got Packet[LOGIN] #28 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 142013.523|INFO|Thread-18|info| receiveObject(S) start got Packet[LOGIN] #32 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 142013.528|INFO|Thread-18|dumpPacket|Packet LOGIN (Seq #32, o#32 ) recieveObject
200215 142013.528|INFO|Thread-18|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 142013.530|INFO|Thread-18|dumpPacket|    To: SERVER0 @ site 0
200215 142013.530|INFO|Thread-18|dumpPacket|   key: CLIENT_SETTINGS is: edu.csus.ecs.pc2.core.model.ClientSettings edu.csus.ecs.pc2.core.model.ClientSettings@17aadd40
200215 142013.531|INFO|Thread-18|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/192.168.1.8,port=64034,localport=50002]--3014340067509391761
200215 142013.531|INFO|Thread-18|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM2 @ site 1
200215 142013.531|INFO|Thread-18|info|handlePacket start Packet[LOGIN] #32 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 142013.532|INFO|Thread-18|dumpPacket|Packet LOGIN (Seq #32, o#32 ) handlePacket
200215 142013.533|INFO|Thread-18|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 142013.533|INFO|Thread-18|dumpPacket|    To: SERVER0 @ site 0
200215 142013.533|INFO|Thread-18|dumpPacket|   key: CLIENT_SETTINGS is: edu.csus.ecs.pc2.core.model.ClientSettings edu.csus.ecs.pc2.core.model.ClientSettings@17aadd40
200215 142013.533|INFO|Thread-18|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/192.168.1.8,port=64034,localport=50002]--3014340067509391761
200215 142013.555|INFO|Thread-18|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM2 @ site 1
200215 142013.556|INFO|Thread-18|info|handlePacket end Packet[LOGIN] #32 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 142013.556|INFO|Thread-18|info| receiveObject(S) end   got Packet[LOGIN] #32 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 142019.393|INFO|Thread-19|info| receiveObject(S) start got Packet[LOGIN] #34 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 142019.393|INFO|Thread-19|dumpPacket|Packet LOGIN (Seq #34, o#34 ) recieveObject
200215 142019.393|INFO|Thread-19|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 142019.394|INFO|Thread-19|dumpPacket|    To: SERVER0 @ site 0
200215 142019.394|INFO|Thread-19|dumpPacket|   key: CLIENT_SETTINGS is: edu.csus.ecs.pc2.core.model.ClientSettings edu.csus.ecs.pc2.core.model.ClientSettings@707f3ff5
200215 142019.394|INFO|Thread-19|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/192.168.1.14,port=11362,localport=50002]-8398286161554254772
200215 142019.394|INFO|Thread-19|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM8 @ site 1
200215 142019.395|INFO|Thread-19|info|handlePacket start Packet[LOGIN] #34 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 142019.395|INFO|Thread-19|dumpPacket|Packet LOGIN (Seq #34, o#34 ) handlePacket
200215 142019.395|INFO|Thread-19|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 142019.395|INFO|Thread-19|dumpPacket|    To: SERVER0 @ site 0
200215 142019.396|INFO|Thread-19|dumpPacket|   key: CLIENT_SETTINGS is: edu.csus.ecs.pc2.core.model.ClientSettings edu.csus.ecs.pc2.core.model.ClientSettings@707f3ff5
200215 142019.396|INFO|Thread-19|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/192.168.1.14,port=11362,localport=50002]-8398286161554254772
200215 142019.396|INFO|Thread-19|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM8 @ site 1
200215 142019.396|INFO|Thread-19|info|handlePacket end Packet[LOGIN] #34 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 142019.397|INFO|Thread-19|info| receiveObject(S) end   got Packet[LOGIN] #34 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 142547.729|INFO|Thread-20|info| receiveObject(S) start got Packet[LOGIN] #39 SERVER0 @ site 1 -> SERVER0 @ site 0
200215 142547.730|INFO|Thread-20|dumpPacket|Packet LOGIN (Seq #39, o#39 ) recieveObject
200215 142547.733|INFO|Thread-20|dumpPacket|  From: SERVER0 @ site 1, oSERVER0 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 142547.733|INFO|Thread-20|dumpPacket|    To: SERVER0 @ site 0
200215 142547.733|INFO|Thread-20|dumpPacket|   key: CLIENT_SETTINGS is: edu.csus.ecs.pc2.core.model.ClientSettings edu.csus.ecs.pc2.core.model.ClientSettings@2f13bb37
200215 142547.734|INFO|Thread-20|dumpPacket|   key: CONNECTION_HANDLE_ID is: edu.csus.ecs.pc2.core.transport.ConnectionHandlerID Socket[addr=/192.168.1.21,port=49470,localport=50002]--3544935956782491124
200215 142547.734|INFO|Thread-20|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId TEAM10 @ site 1
200215 142547.734|INFO|Thread-20|info|handlePacket start Packet[LOGIN] #39 SERVER0 @ site 1 -> SERVER0 @ site 0
